timestamp,value
1604976900000,650.6
1604977200000,605.8
1604977500000,634.6
1604977800000,633.4
1604978100000,621.0
1604978400000,614.6
1604978700000,565.6
1604979000000,590.4
1604979300000,627.2
1604979600000,578.6
1604979900000,534.2
1604980200000,571.8
1604980500000,529.6
1604980800000,516.6
1604981100000,494.8
1604981400000,524.0
1604981700000,501.0
1604982000000,555.8
1604982300000,540.2
1604982600000,540.2
1604982900000,578.6
1604983200000,567.2
1604983500000,556.6
1604983800000,535.0
1604984100000,565.0
1604984400000,538.0
1604984700000,550.4
1604985000000,538.0
1604985300000,572.8
1604985600000,516.8
1604985900000,512.6
1604986200000,606.2
1604986500000,485.2
1604986800000,522.6
1604987100000,525.8
1604987400000,499.0
1604987700000,466.0
1604988000000,475.2
1604988300000,497.4
1604988600000,502.0
1604988900000,552.2
1604989200000,544.2
1604989500000,447.6
1604989800000,475.6
1604990100000,460.0
1604990400000,459.2
1604990700000,508.2
1604991000000,483.8
1604991300000,457.6
1604991600000,522.8
1604991900000,504.8
1604992200000,517.6
1604992500000,517.6
1604992800000,478.2
1604993100000,508.6
1604993400000,499.2
1604993700000,503.6
1604994000000,490.8
1604994300000,495.2
1604994600000,473.0
1604994900000,503.8
1604995200000,529.4
1604995500000,477.8
1604995800000,460.0
1604996100000,552.2
1604996400000,502.4
1604996700000,462.2
1604997000000,462.8
1604997300000,500.8
1604997600000,456.2
1604997900000,544.8
1604998200000,472.6
1604998500000,463.4
1604998800000,438.2
1604999100000,492.0
1604999400000,467.0
1604999700000,473.2
1605000000000,451.2
1605000300000,424.4
1605000600000,443.6
1605000900000,477.8
1605001200000,440.8
1605001500000,498.2
1605001800000,461.6
1605002100000,461.4
1605002400000,403.4
1605002700000,413.0
1605003000000,437.4
1605003300000,438.2
1605003600000,439.8
1605003900000,430.2
1605004200000,449.4
1605004500000,416.8
1605004800000,454.8
1605005100000,446.2
1605005400000,442.4
1605005700000,457.2
1605006000000,459.2
1605006300000,448.2
1605006600000,477.2
1605006900000,452.0
1605007200000,463.8
1605007500000,459.6
1605007800000,451.2
1605008100000,500.4
1605008400000,472.4
1605008700000,440.8
1605009000000,464.2
1605009300000,456.4
1605009600000,464.2
1605009900000,438.4
1605010200000,457.8
1605010500000,470.4
1605010800000,446.8
1605011100000,466.0
1605011400000,494.6
1605011700000,489.4
1605012000000,494.2
1605012300000,489.8
1605012600000,467.8
1605012900000,474.8
1605013200000,476.8
1605013500000,488.8
1605013800000,448.4
1605014100000,452.2
1605014400000,456.6
1605014700000,474.6
1605015000000,466.4
1605015300000,461.0
1605015600000,500.4
1605015900000,475.6
1605016200000,505.4
1605016500000,488.2
1605016800000,455.4
1605017100000,500.2
1605017400000,473.0
1605017700000,458.8
1605018000000,461.6
1605018300000,470.4
1605018600000,449.8
1605018900000,448.0
1605019200000,436.8
1605019500000,439.6
1605019800000,406.6
1605020100000,396.8
1605020400000,416.0
1605020700000,395.6
1605021000000,411.8
1605021300000,399.4
1605021600000,382.0
1605021900000,365.0
1605022200000,368.6
1605022500000,348.2
1605022800000,362.2
1605023100000,315.8
1605023400000,324.0
1605023700000,327.8
1605024000000,353.2
1605024300000,398.8
1605024600000,392.8
1605024900000,362.2
1605025200000,362.0
1605025500000,316.2
1605025800000,308.6
1605026100000,291.6
1605026400000,259.6
1605026700000,267.0
1605027000000,254.6
1605027300000,231.4
1605027600000,213.0
1605027900000,191.8
1605028200000,186.8
1605028500000,170.0
1605028800000,167.8
1605029100000,171.0
1605029400000,154.4
1605029700000,151.2
1605030000000,128.6
1605030300000,126.0
1605030600000,114.4
1605030900000,102.8
1605031200000,107.0
1605031500000,123.0
1605031800000,95.8
1605032100000,105.4
1605032400000,98.6
1605032700000,89.6
1605033000000,88.0
1605033300000,103.4
1605033600000,87.2
1605033900000,83.6
1605034200000,77.0
1605034500000,75.6
1605034800000,65.6
1605035100000,67.0
1605035400000,70.4
1605035700000,65.4
1605036000000,78.8
1605036300000,65.8
1605036600000,67.8
1605036900000,67.2
1605037200000,74.0
1605037500000,65.8
1605037800000,79.6
1605038100000,72.4
1605038400000,100.6
1605038700000,65.2
1605039000000,85.8
1605039300000,85.6
1605039600000,88.6
1605039900000,83.8
1605040200000,89.2
1605040500000,97.8
1605040800000,113.2
1605041100000,124.2
1605041400000,110.8
1605041700000,114.0
1605042000000,127.6
1605042300000,142.0
1605042600000,147.4
1605042900000,172.0
1605043200000,171.6
1605043500000,185.6
1605043800000,195.6
1605044100000,230.2
1605044400000,210.6
1605044700000,243.0
1605045000000,277.8
1605045300000,271.4
1605045600000,269.6
1605045900000,309.6
1605046200000,333.6
1605046500000,360.6
1605046800000,393.8
1605047100000,389.2
1605047400000,412.0
1605047700000,439.4
1605048000000,455.6
1605048300000,489.8
1605048600000,503.4
1605048900000,515.4
1605049200000,549.2
1605049500000,527.2
1605049800000,524.8
1605050100000,528.6
1605050400000,528.0
1605050700000,515.6
1605051000000,543.0
1605051300000,549.4
1605051600000,481.4
1605051900000,525.6
1605052200000,540.6
1605052500000,537.0
1605052800000,552.8
1605053100000,519.6
1605053400000,511.8
1605053700000,545.2
1605054000000,547.0
1605054300000,490.0
1605054600000,520.8
1605054900000,529.6
1605055200000,537.6
1605055500000,576.2
1605055800000,559.8
1605056100000,607.2
1605056400000,572.2
1605056700000,542.4
1605057000000,597.2
1605057300000,502.6
1605057600000,502.2
1605057900000,457.8
1605058200000,482.6
1605058500000,570.8
1605058800000,482.6
1605059100000,538.6
1605059400000,484.2
1605059700000,462.4
1605060000000,566.2
1605060300000,596.0
1605060600000,546.6
1605060900000,538.6
1605061200000,516.6
1605061500000,512.8
1605061800000,490.4
1605062100000,495.2
1605062400000,606.0
1605062700000,543.6
1605063000000,529.0
1605063300000,519.0
1605063600000,516.8
1605063900000,487.2
1605064200000,572.0
1605064500000,493.0
1605064800000,474.4
1605065100000,471.0
1605065400000,455.2
1605065700000,459.4
1605066000000,437.0
1605066300000,453.8
1605066600000,463.8
1605066900000,478.8
1605067200000,486.8
1605067500000,419.8
1605067800000,475.0
1605068100000,484.2
1605068400000,444.8
1605068700000,452.2
1605069000000,452.4
1605069300000,452.4
1605069600000,460.0
1605069900000,441.2
1605070200000,481.2
1605070500000,463.0
1605070800000,471.6
1605071100000,421.6
1605071400000,417.0
1605071700000,409.2
1605072000000,471.6
1605072300000,388.2
1605072600000,418.6
1605072900000,391.0
1605073200000,381.0
1605073500000,407.2
1605073800000,398.0
1605074100000,387.6
1605074400000,386.4
1605074700000,390.8
1605075000000,470.2
1605075300000,476.0
1605075600000,415.2
1605075900000,374.0
1605076200000,435.2
1605076500000,476.4
1605076800000,416.8
1605077100000,403.2
1605077400000,436.4
1605077700000,450.0
1605078000000,432.2
1605078300000,447.4
1605078600000,425.4
1605078900000,418.0
1605079200000,421.2
1605079500000,425.8
1605079800000,442.0
1605080100000,429.4
1605080400000,480.0
1605080700000,457.2
1605081000000,453.8
1605081300000,408.0
1605081600000,442.6
1605081900000,429.2
1605082200000,417.4
1605082500000,415.6
1605082800000,441.4
1605083100000,405.8
1605083400000,450.0
1605083700000,429.0
1605084000000,403.0
1605084300000,424.4
1605084600000,409.0
1605084900000,385.0
1605085200000,407.8
1605085500000,393.4
1605085800000,373.0
1605086100000,392.4
1605086400000,403.6
1605086700000,391.2
1605087000000,516.6
1605087300000,394.6
1605087600000,392.0
1605087900000,443.2
1605088200000,385.0
1605088500000,377.6
1605088800000,418.8
1605089100000,387.0
1605089400000,368.0
1605089700000,430.8
1605090000000,384.2
1605090300000,384.4
1605090600000,435.8
1605090900000,416.0
1605091200000,378.0
1605091500000,394.6
1605091800000,402.0
1605092100000,423.0
1605092400000,394.0
1605092700000,411.6
1605093000000,417.0
1605093300000,400.6
1605093600000,397.6
1605093900000,436.6
1605094200000,512.4
1605094500000,400.4
1605094800000,463.6
1605095100000,491.0
1605095400000,493.2
1605095700000,457.6
1605096000000,441.4
1605096300000,392.2
1605096600000,475.2
1605096900000,437.8
1605097200000,419.0
1605097500000,501.6
1605097800000,454.8
1605098100000,427.8
1605098400000,425.4
1605098700000,459.6
1605099000000,455.8
1605099300000,424.4
1605099600000,427.0
1605099900000,483.2
1605100200000,420.2
1605100500000,445.4
1605100800000,421.0
1605101100000,462.6
1605101400000,425.0
1605101700000,508.8
1605102000000,411.2
1605102300000,459.4
1605102600000,445.6
1605102900000,465.4
1605103200000,429.0
1605103500000,413.0
1605103800000,450.8
1605104100000,417.2
1605104400000,415.0
1605104700000,448.4
1605105000000,451.0
1605105300000,417.2
1605105600000,405.0
1605105900000,507.4
1605106200000,410.2
1605106500000,384.2
1605106800000,373.2
1605107100000,348.2
1605107400000,391.8
1605107700000,337.4
1605108000000,344.4
1605108300000,351.6
1605108600000,306.8
1605108900000,322.8
1605109200000,303.2
1605109500000,301.4
1605109800000,304.2
1605110100000,312.0
1605110400000,418.0
1605110700000,433.2
1605111000000,365.6
1605111300000,308.2
1605111600000,309.4
1605111900000,294.2
1605112200000,249.6
1605112500000,238.0
1605112800000,203.0
1605113100000,206.6
1605113400000,173.6
1605113700000,171.6
1605114000000,157.6
1605114300000,153.8
1605114600000,142.6
1605114900000,121.4
1605115200000,120.0
1605115500000,120.0
1605115800000,98.6
1605116100000,114.4
1605116400000,99.4
1605116700000,86.0
1605117000000,97.0
1605117300000,77.2
1605117600000,81.6
1605117900000,73.8
1605118200000,66.0
1605118500000,71.6
1605118800000,80.6
1605119100000,63.6
1605119400000,63.8
1605119700000,70.8
1605120000000,66.2
1605120300000,59.0
1605120600000,63.0
1605120900000,58.4
1605121200000,57.0
1605121500000,50.0
1605121800000,63.4
1605122100000,60.0
1605122400000,55.2
1605122700000,65.8
1605123000000,61.2
1605123300000,59.0
1605123600000,100.8
1605123900000,75.8
1605124200000,67.6
1605124500000,61.4
1605124800000,72.8
1605125100000,67.8
1605125400000,67.6
1605125700000,75.2
1605126000000,76.2
1605126300000,86.0
1605126600000,92.6
1605126900000,81.4
1605127200000,99.8
1605127500000,103.6
1605127800000,108.8
1605128100000,114.0
1605128400000,122.0
1605128700000,134.2
1605129000000,187.0
1605129300000,162.4
1605129600000,158.8
1605129900000,209.0
1605130200000,193.0
1605130500000,237.6
1605130800000,205.0
1605131100000,214.2
1605131400000,253.0
1605131700000,263.2
1605132000000,289.4
1605132300000,315.4
1605132600000,332.2
1605132900000,342.2
1605133200000,370.0
1605133500000,379.2
1605133800000,415.2
1605134100000,438.2
1605134400000,429.6
1605134700000,460.6
1605135000000,483.2
1605135300000,463.4
1605135600000,490.0
1605135900000,517.0
1605136200000,502.0
1605136500000,525.0
1605136800000,563.6
1605137100000,542.8
1605137400000,532.6
1605137700000,527.4
1605138000000,524.8
1605138300000,524.4
1605138600000,502.8
1605138900000,517.4
1605139200000,577.2
1605139500000,558.8
1605139800000,488.8
1605140100000,580.2
1605140400000,521.6
1605140700000,523.4
1605141000000,531.4
1605141300000,545.0
1605141600000,503.8
1605141900000,511.8
1605142200000,536.8
1605142500000,494.2
1605142800000,529.6
1605143100000,553.4
1605143400000,522.4
1605143700000,511.0
1605144000000,502.8
1605144300000,490.2
1605144600000,513.8
1605144900000,480.0
1605145200000,487.4
1605145500000,510.4
1605145800000,496.6
1605146100000,549.4
1605146400000,679.4
1605146700000,594.6
1605147000000,585.6
1605147300000,549.2
1605147600000,505.2
1605147900000,503.8
1605148200000,570.2
1605148500000,525.4
1605148800000,511.0
1605149100000,492.2
1605149400000,509.8
1605149700000,479.8
1605150000000,621.2
1605150300000,476.2
1605150600000,498.8
1605150900000,491.4
1605151200000,537.2
1605151500000,528.2
1605151800000,453.4
1605152100000,457.6
1605152400000,494.8
1605152700000,424.4
1605153000000,432.0
1605153300000,447.0
1605153600000,430.4
1605153900000,416.2
1605154200000,424.8
1605154500000,436.2
1605154800000,417.6
1605155100000,422.6
1605155400000,428.2
1605155700000,445.0
1605156000000,475.2
1605156300000,444.0
1605156600000,425.2
1605156900000,391.0
1605157200000,365.0
1605157500000,405.8
1605157800000,370.6
1605158100000,404.0
1605158400000,369.6
1605158700000,367.2
1605159000000,443.4
1605159300000,378.2
1605159600000,369.4
1605159900000,367.4
1605160200000,385.0
1605160500000,377.2
1605160800000,390.6
1605161100000,400.8
1605161400000,409.4
1605161700000,423.2
1605162000000,452.6
1605162300000,372.4
1605162600000,429.2
1605162900000,403.8
1605163200000,406.4
1605163500000,378.4
1605163800000,392.2
1605164100000,414.6
1605164400000,401.2
1605164700000,469.0
1605165000000,426.4
1605165300000,420.4
1605165600000,445.8
1605165900000,486.2
1605166200000,431.8
1605166500000,481.2
1605166800000,427.8
1605167100000,412.8
1605167400000,418.6
1605167700000,426.4
1605168000000,476.8
1605168300000,435.2
1605168600000,416.4
1605168900000,398.8
1605169200000,462.2
1605169500000,397.6
1605169800000,373.6
1605170100000,404.2
1605170400000,423.6
1605170700000,440.8
1605171000000,468.0
1605171300000,515.2
1605171600000,382.8
1605171900000,425.0
1605172200000,420.6
1605172500000,497.0
1605172800000,416.2
1605173100000,402.0
1605173400000,402.2
1605173700000,430.0
1605174000000,434.4
1605174300000,425.4
1605174600000,423.0
1605174900000,430.2
1605175200000,443.8
1605175500000,447.8
1605175800000,384.8
1605176100000,421.4
1605176400000,416.2
1605176700000,393.2
1605177000000,472.6
1605177300000,399.2
1605177600000,424.6
1605177900000,417.4
1605178200000,499.6
1605178500000,421.8
1605178800000,397.4
1605179100000,400.0
1605179400000,454.8
1605179700000,484.6
1605180000000,427.8
1605180300000,442.8
1605180600000,449.2
1605180900000,460.4
1605181200000,490.0
1605181500000,531.2
1605181800000,459.0
1605182100000,480.0
1605182400000,449.0
1605182700000,459.8
1605183000000,477.2
1605183300000,496.6
1605183600000,560.8
1605183900000,502.2
1605184200000,499.8
1605184500000,519.0
1605184800000,516.6
1605185100000,524.2
1605185400000,536.0
1605185700000,512.6
1605186000000,504.6
1605186300000,494.8
1605186600000,506.2
1605186900000,537.0
1605187200000,544.4
1605187500000,535.6
1605187800000,532.6
1605188100000,509.0
1605188400000,512.2
1605188700000,514.0
1605189000000,504.0
1605189300000,533.4
1605189600000,514.6
1605189900000,508.8
1605190200000,504.0
1605190500000,514.8
1605190800000,508.2
1605191100000,497.4
1605191400000,499.8
1605191700000,494.8
1605192000000,541.4
1605192300000,485.6
1605192600000,452.8
1605192900000,457.6
1605193200000,425.0
1605193500000,395.0
1605193800000,386.4
1605194100000,403.2
1605194400000,367.6
1605194700000,385.6
1605195000000,371.0
1605195300000,381.0
1605195600000,405.8
1605195900000,364.2
1605196200000,343.0
1605196500000,342.8
1605196800000,435.8
1605197100000,438.0
1605197400000,376.8
1605197700000,341.8
1605198000000,337.0
1605198300000,286.2
1605198600000,253.4
1605198900000,274.8
1605199200000,226.2
1605199500000,215.8
1605199800000,212.2
1605200100000,181.6
1605200400000,165.8
1605200700000,185.8
1605201000000,139.6
1605201300000,152.4
1605201600000,134.2
1605201900000,116.0
1605202200000,113.6
1605202500000,99.2
1605202800000,102.2
1605203100000,90.8
1605203400000,93.0
1605203700000,74.8
1605204000000,93.8
1605204300000,92.6
1605204600000,76.8
1605204900000,76.8
1605205200000,71.6
1605205500000,80.2
1605205800000,82.8
1605206100000,67.6
1605206400000,70.8
1605206700000,73.4
1605207000000,64.4
1605207300000,68.4
1605207600000,67.4
1605207900000,59.2
1605208200000,70.0
1605208500000,63.8
1605208800000,65.0
1605209100000,62.4
1605209400000,70.2
1605209700000,64.4
1605210000000,63.8
1605210300000,63.0
1605210600000,76.4
1605210900000,67.8
1605211200000,71.0
1605211500000,85.2
1605211800000,90.0
1605212100000,83.4
1605212400000,88.6
1605212700000,87.6
1605213000000,102.6
1605213300000,94.0
1605213600000,106.8
1605213900000,93.0
1605214200000,114.6
1605214500000,129.0
1605214800000,144.2
1605215100000,140.4
1605215400000,139.2
1605215700000,161.0
1605216000000,180.2
1605216300000,176.4
1605216600000,203.8
1605216900000,207.4
1605217200000,243.2
1605217500000,262.4
1605217800000,261.4
1605218100000,270.2
1605218400000,290.2
1605218700000,331.0
1605219000000,364.0
1605219300000,381.8
1605219600000,390.4
1605219900000,413.2
1605220200000,435.4
1605220500000,455.8
1605220800000,466.8
1605221100000,481.0
1605221400000,478.4
1605221700000,616.6
1605222000000,529.2
1605222300000,550.4
1605222600000,548.6
1605222900000,567.4
1605223200000,584.0
1605223500000,550.6
1605223800000,536.6
1605224100000,516.4
1605224400000,547.0
1605224700000,515.2
1605225000000,526.6
1605225300000,546.8
1605225600000,542.6
1605225900000,483.0
1605226200000,535.6
1605226500000,527.8
1605226800000,533.8
1605227100000,509.2
1605227400000,538.8
1605227700000,540.6
1605228000000,579.0
1605228300000,530.2
1605228600000,547.2
1605228900000,549.6
1605229200000,616.4
1605229500000,650.2
1605229800000,625.2
1605230100000,603.2
1605230400000,546.0
1605230700000,538.4
1605231000000,559.6
1605231300000,545.8
1605231600000,508.6
1605231900000,544.2
1605232200000,554.6
1605232500000,590.6
1605232800000,618.8000000000001
1605233100000,607.8
1605233400000,607.8
1605233700000,701.8
1605234000000,598.8
1605234300000,612.6
1605234600000,614.2
1605234900000,594.6
1605235200000,626.4
1605235500000,544.2
1605235800000,548.8
1605236100000,542.8
1605236400000,530.6
1605236700000,527.2
1605237000000,520.2
1605237300000,534.6
1605237600000,497.4
1605237900000,509.6
1605238200000,523.8
1605238500000,501.2
1605238800000,507.0
1605239100000,497.6
1605239400000,470.2
1605239700000,448.8
1605240000000,498.2
1605240300000,460.6
1605240600000,453.6
1605240900000,496.8
1605241200000,466.0
1605241500000,469.2
1605241800000,467.4
1605242100000,463.8
1605242400000,454.2
1605242700000,472.4
1605243000000,450.2
1605243300000,441.0
1605243600000,436.0
1605243900000,437.0
1605244200000,473.2
1605244500000,445.8
1605244800000,466.2
1605245100000,412.8
1605245400000,410.6
1605245700000,456.0
1605246000000,414.6
1605246300000,403.8
1605246600000,422.2
1605246900000,406.8
1605247200000,415.0
1605247500000,436.6
1605247800000,468.2
1605248100000,470.6
1605248400000,420.2
1605248700000,423.0
1605249000000,429.4
1605249300000,459.4
1605249600000,445.8
1605249900000,421.2
1605250200000,438.4
1605250500000,456.0
1605250800000,445.6
1605251100000,447.6
1605251400000,438.4
1605251700000,477.2
1605252000000,467.6
1605252300000,488.6
1605252600000,386.0
1605252900000,430.8
1605253200000,444.4
1605253500000,449.8
1605253800000,415.4
1605254100000,450.8
1605254400000,391.2
1605254700000,405.4
1605255000000,422.0
1605255300000,479.0
1605255600000,426.4
1605255900000,440.6
1605256200000,422.2
1605256500000,435.6
1605256800000,430.6
1605257100000,422.0
1605257400000,425.8
1605257700000,404.0
1605258000000,435.4
1605258300000,395.4
1605258600000,443.2
1605258900000,387.8
1605259200000,385.8
1605259500000,432.0
1605259800000,385.8
1605260100000,504.8
1605260400000,415.8
1605260700000,374.0
1605261000000,376.2
1605261300000,370.2
1605261600000,389.8
1605261900000,379.2
1605262200000,398.8
1605262500000,385.8
1605262800000,387.0
1605263100000,423.4
1605263400000,385.2
1605263700000,373.0
1605264000000,418.0
1605264300000,375.4
1605264600000,426.4
1605264900000,404.2
1605265200000,377.8
1605265500000,397.0
1605265800000,411.0
1605266100000,441.2
1605266400000,418.4
1605266700000,421.0
1605267000000,434.8
1605267300000,409.0
1605267600000,463.6
1605267900000,491.6
1605268200000,457.0
1605268500000,488.0
1605268800000,442.0
1605269100000,446.1
1605269400000,611.8
1605269700000,571.4
1605270000000,559.2
1605270300000,544.4
1605270600000,482.4
1605270900000,480.2
1605271200000,515.8
1605271500000,467.0
1605271800000,462.4
1605272100000,488.4
1605272400000,477.4
1605272700000,440.0
1605273000000,494.4
1605273300000,451.4
1605273600000,473.0
1605273900000,492.8
1605274200000,450.0
1605274500000,462.8
1605274800000,479.4
1605275100000,444.4
1605275400000,439.4
1605275700000,475.4
1605276000000,456.6
1605276300000,453.6
1605276600000,500.8
1605276900000,401.4
1605277200000,423.8
1605277500000,462.0
1605277800000,399.8
1605278100000,460.6
1605278400000,415.2
1605278700000,399.4
1605279000000,419.4
1605279300000,381.4
1605279600000,388.0
1605279900000,343.0
1605280200000,341.2
1605280500000,341.2
1605280800000,332.8
1605281100000,336.4
1605281400000,317.4
1605281700000,292.6
1605282000000,301.2
1605282300000,285.6
1605282600000,298.8
1605282900000,310.4
1605283200000,369.2
1605283500000,378.4
1605283800000,331.4
1605284100000,330.4
1605284400000,291.0
1605284700000,236.6
1605285000000,230.4
1605285300000,234.0
1605285600000,214.6
1605285900000,199.6
1605286200000,180.4
1605286500000,165.6
1605286800000,173.2
1605287100000,151.6
1605287400000,141.6
1605287700000,121.0
1605288000000,133.2
1605288300000,126.6
1605288600000,113.6
1605288900000,109.2
1605289200000,86.0
1605289500000,103.8
1605289800000,96.4
1605290100000,98.0
1605290400000,83.4
1605290700000,72.0
1605291000000,78.6
1605291300000,63.8
1605291600000,84.0
1605291900000,71.8
1605292200000,63.8
1605292500000,63.0
1605292800000,69.0
1605293100000,80.2
1605293400000,70.6
1605293700000,62.4
1605294000000,59.6
1605294300000,62.2
1605294600000,55.2
1605294900000,60.2
1605295200000,62.6
1605295500000,66.0
1605295800000,54.2
1605296100000,66.6
1605296400000,58.0
1605296700000,66.2
1605297000000,71.2
1605297300000,64.0
1605297600000,60.4
1605297900000,75.6
1605298200000,84.8
1605298500000,80.0
1605298800000,85.8
1605299100000,85.2
1605299400000,79.2
1605299700000,81.2
1605300000000,90.2
1605300300000,91.8
1605300600000,110.4
1605300900000,115.4
1605301200000,119.4
1605301500000,141.8
1605301800000,143.4
1605302100000,156.4
1605302400000,155.4
1605302700000,175.8
1605303000000,166.0
1605303300000,178.2
1605303600000,189.0
1605303900000,199.0
1605304200000,224.8
1605304500000,236.4
1605304800000,240.4
1605305100000,283.0
1605305400000,309.8
1605305700000,323.4
1605306000000,329.0
1605306300000,337.0
1605306600000,367.0
1605306900000,396.6
1605307200000,433.4
1605307500000,455.4
1605307800000,470.0
1605308100000,462.8
1605308400000,468.4
1605308700000,472.6
1605309000000,500.8
1605309300000,552.2
1605309600000,532.6
1605309900000,554.8
1605310200000,532.4
1605310500000,573.8
1605310800000,518.4
1605311100000,503.2
1605311400000,502.0
1605311700000,542.4
1605312000000,517.4
1605312300000,481.2
1605312600000,503.6
1605312900000,538.2
1605313200000,489.4
1605313500000,531.6
1605313800000,499.0
1605314100000,512.4
1605314400000,522.6
1605314700000,513.2
1605315000000,504.6
1605315300000,588.4
1605315600000,646.6
1605315900000,603.6
1605316200000,586.6
1605316500000,564.6
1605316800000,608.8
1605317100000,545.6
1605317400000,528.0
1605317700000,586.8
1605318000000,530.8
1605318300000,577.2
1605318600000,671.0
1605318900000,639.8
1605319200000,588.3
1605319500000,568.9
1605319800000,544.9
1605320100000,539.3
1605320400000,676.0
1605320700000,611.6
1605321000000,686.8
1605321300000,652.0
1605321600000,544.4
1605321900000,608.6
1605322200000,572.6
1605322500000,589.8
1605322800000,550.6
1605323100000,558.0
1605323400000,536.6
1605323700000,566.8
1605324000000,508.2
1605324300000,512.8
1605324600000,509.2
1605324900000,554.2
1605325200000,471.8
1605325500000,464.2
1605325800000,474.4
1605326100000,518.4
1605326400000,450.8
1605326700000,446.8
1605327000000,420.4
1605327300000,479.8
1605327600000,482.8
1605327900000,439.2
1605328200000,449.8
1605328500000,466.8
1605328800000,378.5
1605329100000,440.2
1605329400000,456.4
1605329700000,410.0
1605330000000,426.4
1605330300000,410.0
1605330600000,411.0
1605330900000,455.2
1605331200000,445.8
1605331500000,422.4
1605331800000,401.0
1605332100000,429.2
1605332400000,402.4
1605332700000,368.0
1605333000000,428.4
1605333300000,411.6
1605333600000,438.4
1605333900000,374.4
1605334200000,413.8
1605334500000,353.0
1605334800000,413.6
1605335100000,422.2
1605335400000,473.2
1605335700000,401.6
1605336000000,381.6
1605336300000,384.2
1605336600000,421.2
1605336900000,422.6
1605337200000,386.0
1605337500000,362.8
1605337800000,373.2
1605338100000,365.8
1605338400000,390.2
1605338700000,377.2
1605339000000,392.2
1605339300000,384.0
1605339600000,457.0
1605339900000,375.6
1605340200000,408.6
1605340500000,377.4
1605340800000,374.6
1605341100000,389.2
1605341400000,393.0
1605341700000,410.2
1605342000000,370.0
1605342300000,403.8
1605342600000,385.0
1605342900000,380.6
1605343200000,397.0
1605343500000,381.0
1605343800000,431.2
1605344100000,372.8
1605344400000,440.6
1605344700000,392.4
1605345000000,380.2
1605345300000,380.6
1605345600000,380.6
1605345900000,396.2
1605346200000,358.8
1605346500000,362.4
1605346800000,389.4
1605347100000,376.6
1605347400000,368.4
1605347700000,370.0
1605348000000,360.8
1605348300000,355.2
1605348600000,398.8
1605348900000,362.2
1605349200000,357.4
1605349500000,350.6
1605349800000,366.8
1605350100000,375.6
1605350400000,374.4
1605350700000,437.0
1605351000000,348.6
1605351300000,365.8
1605351600000,397.8
1605351900000,372.2
1605352200000,382.6
1605352500000,389.4
1605352800000,378.8
1605353100000,414.0
1605353400000,430.8
1605353700000,427.6
1605354000000,399.4
1605354300000,413.2
1605354600000,421.0
1605354900000,384.0
1605355200000,398.2
1605355500000,488.6
1605355800000,399.8
1605356100000,490.4
1605356400000,467.2
1605356700000,472.8
